,text,sentiment
13459,still waiting news bags hrs already happened company dont give passengers certain information,0
13460,customer service sucks rep yelling caller regarding weather dfw hope go bankrupt,0
13461,phone disconnects stay line need checkout hotel hrs amp place go cant keep calling,0
13462,know wifi flight much thank,1
13463,apologies required made home safe thanks kudos aa,2
13464,requested call back cancelled flighted flight dfw shouldnt take long reroute youre customer service lacks,0
13465,review systems notification website telephone systems place clearly inadequate,0
13466,sell mce post doorclose shuffle way u sell drinkssnacks people flight selfupgraded wo paying,0
13467,cancelled flightled tonight,1
13468,good enough info communicated point silence hours sat oh seat broken worst,0
13469,cant get operator hours worth calls cancelled flight delayed flight automated system doesnt go beyond message,0
13470,provide us alternative flight hours late flightr ruining trip cancelled flightled angry problems ruined,0
13471,stand baggage claim hour waiting bag knew never made plane,0
13472,love travel planes people nice amazing please follow back love company,2
13473,helpful flight already cancelled flightled reflight booking problems aa email cell yet notifications,0
13474,derekc leave jaipur tomorrow back dehli delhi one night need use abilities make magic,0
13475,change gate dont tell fuck wrong people learn fucken job,0
13476,trying make online flight booking problems one way barbados nyc wont let says need barbados ccwhy,0
13477,would purchase choice guys cancelled flightled flight stuck dfw hours,0
13478,haha said wasnt fault somehow guys r joke,0
13479,stuck miami one worst customer experiences ever sure let everyone know time waa,0
13480,days plains fails,0
13481,murphyjulie took hours call back disconnected twice ill never get back work,0
13482,far getting maybe bag come today dont know website says status unknown help,0
13483,flight cancelled flightled need rebooked cant online arent answering calls help,0
13484,filled whole form receiving poor poor response direct email address reply,0
13485,abcs pr let customers info possible might want go brush basics,0
13486,trip americanair poor customer service trips row delta come,0
13487,stiiiil waiting please respond flight leaves hrs,0
13488,worries loved flying guys thanks,2
13489,worst reps jacksonville airport rude totally helpful,0
13490,understood integration takes time excuse poor customer service,0
13491,least got response americanair via twitter went yesterday,0
13492,called paris office morning still waiting miami apparently tag taken,0
13493,get assistance flight cancelled flightled today phx dfw im hating job concerned,0
13494,would also like say kind move adding points,2
13495,ok received email registration team thanks lot,2
13496,wasnt delay counter wouldnt take valid cac card valid id needed tsa precheck pass,0
13497,right give email write,0
13498,dfw accepting arrivals departures today,1
13499,true fas saying way collect money passengers door closing want mce seat,1
13500,called reservation im still waiting someone call back,0
13501,confirmed flight im done thanks nothing,0
13502,necessary confident excellent inflight staff make appropriate report,2
13503,sorry equipment passengers allowed return plane,1
13504,thank best could get rebooked agent phone amp addtl resolution dm much appreciated,2
13505,email phone call nothing youve screwed flight familyfriends flights cancelled flighted reservations,0
13506,care could someone call explain going,0
13507,americanair automated call hang cant reschedule cancelled flighted flights via web come,0
13508,service rep hasnt happened yet im honestly fed sick notice flight got cancelled flighted,0
13509,help flight dallas cancelled flightled morning cle hold hours need booked next flight,0
13510,hotel tonight expect pay even money dont money supposed get call back,0
13511,flight dallas sfo cancelled flighted cant get anything else tomorrow wont put,0
13512,possible call system refuse callers twelve hours service options leave,0
13513,understand bit wait called pm didnt get call back pm thats cool,0
13514,southwestair yall like one,1
13515,pathetic answer found bag sitting lga hours call lmk delivery bag bad,0
13516,stranded miami automated system keeps hanging two days help,0
13517,flight cancelled flighted word ground staff,0
13518,mwangbickler apologize frustrations michael rebooked got call back hours bad,0
13519,im trying register since dont want separated brother thehours flighttherere places left,0
13520,trying get thru agent since last night bc aa changed flight days infuriating need get sea,0
13521,called last night hrs got call back get one day pass admirals club im going spending hrs dfw,0
13522,get guys respond tweets dm really sad feeling ignored,0
13523,still waiting call back stranded one talk,0
13524,thank youi know busy today help would appreciated,1
13525,karen riedel rock star employee miracle worker really appreciated help morning,2
13526,trying talk customer service add lap child cant get hold anybody need help,0
13527,activealy thx already iberia website seat reservation unavailable hopefully call,0
13528,merger usairways usairwis cluster inefficiency misinformation going done,0
13529,kaha would nice could actually talk reserv teamit hangs since last night,0
13530,one checkpoint open jfk terminal ridiculous,0
13531,wow flight crew shows mins flight catering aa nice treat customers,0
13532,miss saying goodbye friend cause crappy service swear never hear end itamericanairlines,0
13533,umm hello,1
13534,qsvgru would next flight arrive,1
13535,absolutely false stmt comedy errors incl catering etc getyouracttogether,0
13536,see report team,0
13537,hours still call back hung automated system americanairlines,0
13538,bet make screw right things need bag job grounded today painandsuffering,0
13539,last thing want deal w mon ive already waited suggested wait time hope get call back asap,0
13540,get automated system hangs finally get message call back hours,0
13541,emrey says agents busy try back late flightr,0
13542,file loctjycqh bag airport since last nitenot scheduled get pu unt aft u shld b ashamed im disgusted wu,0
13543,remained hold hrs resolve flight schedule amp system hung unhappycustomer,0
13544,two days trying reach americanairlines customer service change flight,0
13545,death dear friend heart broken americanairlines heated,0
13546,spent hour trying check use military id luggage messed boarding pass amp forced line,0
13547,customer service via phone person stone wall giant middle finger painted,0
13548,days callbag anyone pick call held ph til holding insanehelp,0
13549,way ruin vacation brother called night multiple places line get dead air call back,0
13550,trying change flight hang ppl bc call volume high thats joke right,0
13551,thanks reflight booking problems flight leaving luggage nyc unbelievable,0
13552,thank,2
13553,love american airlines,2
13554,reservation phone system actually works know number unreachable callbacks dead air,0
13555,told flights amp cancelled flightled dont seem datetime changes ive waiting call,0
13556,v nice give breakfast voucher airport almost got whole drink,2
13557,husband amp complain flight gets voucher get nothing flew biz email,0
13558,date revieving money sent letter post several emails reply frustrated,0
13559,youre running hours behind replying anyone via twitter beyond unacceptable im running time,0
13560,hi phone number ring uk regarding claim late flight flight departure claim amount agreed,1
13561,sure made stand line outside plane isnt ready board could sitting inside,0
13562,even get one knew anything bag ridiculous still dont bag saturday,0
13563,thank mr parker screwing chairman preferred fly aa firstclass option treated like crap staff,0
13564,thinks good cs get everyone gate flight wait bc plane ready,0
13565,check dm please,1
13566,got callback took care thanks,1
13567,poor experience day ord chkin emp w cust waiting asked speak wsupervisor told min mtg,0
13568,trying reach american airlines since last evening cancelled flight flights worst customer service ever,0
13569,cruel amp unusual cancelled flight flight wo notice amp make someone stay hold min amp listen ad loop,0
13570,please help youve rebooked incorrectly flight cancelled flightled please fix flt tuesday,0
13571,days since contacted customer relations surf fail baggagedrama,0
13572,eventually call got sure changed thank lot though,2
13573,ive night someone please help need flt fixed please,0
13574,tried day disconnected due heavy call volume,0
13575,flight la delayed,1
13576,thanks good back safely see soon,2
13577,hey whats happening aa zurich jfk appears squawked landed london heathrow,0
13578,got call saying flight cancelled flightled checked online isnt cancelled flightled near bad weather job interview,0
13579,hello register tomorrow flight paris las vegas feature currently unavailable appears,1
13580,start sell water admiralsclub,1
13581,worstcustservice contingency plans extra workers bad weather hours hold ridiculous,0
13582,want know regarding connecting flights since st cancelled flightled could assistance,0
13583,hi guys tell emergency aa diverting heathrow zurichnew york thanks john,1
13584,please stop changing flights spring break th time,0
13585,school trip including sleep airport different standby flightsthis good,0
13586,customer service inferior nationalized third world nations airline get together,0
13587,cancelled flight flight jfk delay us hours youve lost bags worst airline ever,0
13588,flight aal declared state emergency squawking,0
13589,want thank guys hour delay flight aa jfk due staff shortage weather,0
13590,delayed hours chicago still managed lose bag really happy,0
13591,rubbish social media air two hours late flight thats better cancelled flightled,0
13592,yes manage lose two bags horrendous airline,0
13593,thanks guys got im heading milan wednesday big week aa family,2
13594,fligth somthing talk,0
13595,interested possibly changing flight another dayneed see fees number busy,0
13596,understand busy still gotten answer need get home guys helped,0
13597,yet called baggage status times yesterday,0
13598,thanks charge anything end good,2
13599,usairways wonderful fc fa flight pre dawn nice start day,2
13600,hold two hours waiting hours earlier cant get info reservation ok,0
13601,nickcunningham except wait time phone system hangs continuing hold wont help,0
13602,lga already time pulled flight qqbmug feel free look many flights weve reticketed,0
13603,loganex except call youll get message trust ive tried,0
13604,westjet rep wont anything lost luggage never even checked westjet lost,0
13605,waited airport two days get home weather relate flightd dealt horrible customer service finally switched,0
13606,ignoring purpose sad enough automated system hang,0
13607,need talk get full refund trip call center offers assistance,0
13608,wont find luggage without blaming everyone else,0
13609,aa usair elite members one big disappointment way treated epicfailure,0
13610,rebooked due weather need change reservation fly th instead rd,1
13611,love cant get agent phone automated system hangs,0
13612,called abt flight cancelled flightlation flight cancelled flightled sunday two calls okay,0
13613,respond dm,1
13614,thank worst experience ever airline hope embarrassed airline pathetic,0
13615,airport figure someone tell flight san juan san diego,1
13616,could let know im staying tonight youve booked anything would great go,1
13617,britishairways weeks ago today arrived miami still dont bag absolute disgrace,0
13618,terminal lhr aaba doesnt say boarding pass,1
13619,going homeless place stay tonight respond go back sleep,0
13620,clue place stay,0
13621,really dm verify youve booked hotel extra night kinda unsettling get call,0
13622,extra night stay san juan check,0
13623,hey got call saying flight rescheduled cant get anyone see youre providing hotel,0
13624,emeyerson ggreenwald dont wait bag go walmart get need tomorrow morning,0
13625,less night party hotel sleep rebook way back phl,1
13626,hi koalaxphlord booked way savr awrd called chnge koalaxphxord would pay fees,1
13627,calling different offices already still sign baggage first time american air,0
13628,cowboycerrone apologise frustrations amp disappointment terrible service blameshiftoverload,0
13629,got worked postpone trip pay extra though easy poor graduate student,0
13630,best talk agent reschedule cancelled flighted flight one answers aa know busy need helpthanks,0
13631,dont want waste time airline youve already robbed hours day definitely,0
13632,might urgent really,0
13633,ive france two days without changing clothes nothing keep warm please locate bag send,0
13634,flight jfklas first catering late flight push back crew hrs delay,0
13635,flight cancelled flighted nd time cant reach agent reschedule call,0
13636,two coats bag france coat walking around shirt one clean pair,0
13637,bag still miami located loose bag like tag everything,0
13638,visiting sju returning paris checked bag gate sju arrived paris nothing,0
13639,speaking languages paid us line left min hold without answer latinamerican solved min,0
13640,yep one camera memory card,2
13641,terrible flights cancelled flighted ive hold past hours never,0
13642,certainly hope la pbi th new plane seats feb th flight reverse god awful,0
13643,hs students ithaca ny stuck miami flts xld u wont rebook get kids home use carrier alliance rulesshouldbend,0
13644,hands worst airline travel really really fucking bad,0
13645,use aa credit platinum select world mastercard alaska flights american,1
13646,aa return jfk thanks,1
13647,phone line open hold hours checkin agents help airport please help,0
13648,sense charge bag service service isnt great losing luggage missing items bs,0
13649,isnt sheer incompetence reigning dfw today plane gd runway doubt,0
13650,yes make home means happy ive always chosen aa st choice flying im rethinking,0
13651,still waiting dm response sloooowresponses,0
13652,robinreda stop paris embarrassment,0
13653,robinreda stuck two days airport something pretty normal positive find plane europe,0
13654,highly disappointed baggage service merge usairways guys lost st bag missing items,0
13655,landed hours late flight need wait twenty minutes gate patience none incompetence,0
13656,finally called back hasnt spoken like worst prank call ever,0
13657,wait times hours talk exec plt agent going,0
13658,one time upgrade first class luggage open missing valuable items cant replaced upset,0
13659,please rebook seattle columbus tue locator karaax name mitchell neuer,1
13660,still reply email sent th february even sent email asking acknowledgment thats recieved nothing,0
13661,flight cancelled flighted im trying get chicago justynmoro gon na flyingflighttravel,0
13662,working time tonight got delayed days sju could worse,0
13663,doesnt allow hold thats problem,0
13664,worst airline world yousuck horrible oscars,0
13665,reebooked tomorrow aa lvdfw arriving pm still open flight,1
13666,usairways add insult injury guys misplaced bag cant believe pay money treated poorly,0
13667,connecting flight dfw cancelled flightled need get ind tomorrow way get sorted holding h,0
13668,would like reimbursed shuttle denver diversion hours sitting plane mech problems,0
13669,please reply mess rebook twice,0
13670,ive hold hrs call bk either family trying get hdn dfw flight direct need new info plz,0
13671,check status exp membership card need physical card access international lounges soon,1
13672,flight tomorrow cancelled flighted guys keep letting,0
13673,thanks champagne aa ordnrt celebrate tokyomarathon finish,2
13674,im beyond confused would offer earlier flight cancelled flightled asked tues please fix,0
13675,im mex need fly new york city tomorrow new flight tuesday unacceptable please help,0
13676,moms flight tomorrow cancelled flighted w notice phone system said callback hours need go bed,0
13677,im trying reach advantage department add number recent flight,0
13678,going keep tweets coming till aa somethingwhich know nothinghoping go waynot likely,0
13679,make sure u insure luggage assholes aa take fricken responsibilityamp dont believe lies,0
13680,weeksampthose dickheads aa hadnt contacted methey lost checked bag amp carryon havent offer pay,0
13681,arent callings going thru doesnt wait anything automated stuff messed,0
13682,made seattle,1
13683,flying us air changes cancelled flightations leading todays big finale unacceptable,0
13684,thanks apology bit late flight cancelled flighting flight hrs advance due weather ridiculous,0
13685,cancelled flightled flight tomorrow without telling want rebookplease help book new flight call,0
13686,word failure means act instance failing proving unsuccessful lack success nonperformance something due,0
13687,offer automated call back option agent available call amp sit hold onholdfordays,0
13688,phone number supervisor speak regarding travels today,0
13689,hanging customers chance callback failure customer service est one answer,0
13690,think im priority member wonder treat plebes know rewards card im cancelled flightling immediately,0
13691,past hours call volume high one take call cancelled flight itinerary youredoingitwrong,0
13692,worst airline cancelled flight flight dont let know wait hold mins told enter callback middle night,0
13693,guys give helping people phone tree hangs flight tomorrow connection pending,0
13694,called back put hold midnight literally want know im getting home im getting help,0
13695,flight delayed hours one americanairlines counter tell husband flight help,0
13696,happens many times upsetting see poorly airline treats customers,0
13697,seriously arent reps available take phone calls even platinum,0
13698,overall lack attention foresight managing flights,0
13699,stuck plane landing crew unable figure,0
13700,also hold minutes customer service find new flight scheduled bc site sucks,0
13701,yes without bags first class tickets tahiti would nice saying,0
13702,err hour wait time exec plat line,0
13703,please connect two reservations together also add child lap kevolt sozldj march thanks,1
13704,even say anything hours hold one ever sucked much,0
13705,flight cll wont let check please help importantflight,0
13706,agent sent family diff planes dfw late flight due delay cancelled flighted plane started fail,0
13707,finally got call aa automated voice hung called back amp says itll hours,0
13708,ive hold another hour still nothing cancelled flighted flight supposed six hours stranded,0
13709,wasnt offered flight phl tuesday ask booked houston instead austin,0
13710,id think though literally identical itinerary sample itineraries would work maybe need update,1
13711,running battery chargersclothescoatcontact lenses need mtg tom need help pathetic service,0
13712,flight mem dca delayed hours holding breath keep trapped hours deice scareair,0
13713,stuck airplane way phl houston passengers frustrated makes want avoid airline,0
13714,bag turned thanks useless callcentre useless website,0
13715,flight phl austin cancelled flighted headed houston delayed pay rent car drive hrs austin,0
13716,understand weather issues dont understand notified cancelled flightlation realize late flight,0
13717,wont u deliver luggage almost two days holding phone hrs help,0
13718,whoooo hooooo crossed current pace reach year,2
13719,would like talk someone please follow,1
13720,lost luggage hours holding hrs phone wtf treat loyal passengersstranded,0
13721,nashinmypants lmao funny,1
13722,waiting three hours talk someone rebook flight due weather call back service actually work,0
13723,service received us rude well expectations airline whats frustrating,0
13724,flight tomorrow reservation coming help,1
13725,please dm way get touch someone help im platinum aa considering quitting aa bc,0
13726,thanks following think fair refund ticket price two one way rental cars buy,2
13727,friend shouldnt scheduled close together lax reimbursed costing hrs amp,0
13728,understood thanks anyway,2
13729,going since cant take option gave type refund,0
13730,today yyz bit bag issue cleared beautifully thank check,2
13731,sounding like got bitchslapped juliasinton,0
13732,tomorrows flight cancelled flightlations dfw aa flights posted lax,0
13733,gate agent jan l phoenix least able get younger daughter seated near wife thank,2
13734,ive hold international award reservations almost hours keeps calling going,0
13735,someone actually either call back help figure im getting home,0
13736,youre early frontrunner best airline oscars,2
13737,get home,0
13738,left something flight ord sfo earlier today believe plane back ord please help,1
13739,hanging customers high volume customer service tried resolve via dmstill waitingso bad aafail,0
13740,told would emailed havent received anything yet followup,0
13741,good im catching p flight tonight thanks response,2
13742,thats interestingagent told sadly another booked passenger didnt make gate push back made,0
13743,flight cancelled flightled website refers hangs autorebooked really horrible company,0
13744,booked aa departing jfk booked via ba want change ff aa via twitter,1
13745,sitting bird aa hrs dfw tarmac water would nice wheres manners,0
13746,need know flight cancelled flightled cant speak anyone help,0
13747,calling hours reschedule flight dfw due weather wont even let stay hold,0
13748,thanks best staying night dallas new trial detroit via atlanta tomorrow assuming cancelled flightlations,0
13749,customer service disgrace,0
13750,joanna wonderful job thank,2
13751,got gate time watch plane push back minutes needed glad weve relatives nearby,0
13752,first flight cancelled flightled hold hours need information getting none help,0
13753,get new crystal ball cancelled flight flights weather hits rebook flight looking like nights hotel,0
13754,yes shows cancelled flightled amp asks contact number,0
13755,thanks really open pm every day way check open going way thanks,2
13756,toby hates lol,0
13757,thanx replying dm sent,2
13758,put fact gate supervisor tried come communicate us,0
13759,anymore,0
13760,need change flight cs telling cant take call cant change online please help flight week,0
13761,hours still bag could flown costa rica back gifts family bags,1
13762,call aa cant even get holdcan help,0
13763,lieslieslies worst travel experience life day clothes vaca lostluggage unprofessional pit mia,0
13764,arminrosen ggreenwald tell piece shit get fucked ill fly exclusively life,0
13765,continued contacting phone reps hours still unable get thats absurd livid,0
13766,thanks,2
13767,probably money bensonhenderson said hell cowboycerrone lol,1
13768,dfw gate bmi agent seriously beyond incompetent never flying aa avoided fail pathetic,0
13769,im going speak customer service airport tomorrow morning see options need flight tomorrow,1
13770,get status update flight going make home tonight,1
13771,hotel thank,2
13772,almost million miles w u loyal u r u going reciprocate joke,0
13773,thank holding apologize delay answering call speak representative please continue hold,0
13774,weather involved,0
13775,dogbuckeye hold hours diff agents w different information frustrating kept getting txfd,0
13776,im still hold youre wondering hours minutes counting servicefail onholdforever suboptimal,0
13777,never seen incompetency gate agent years business travel dfw b gate agent needs training new job,0
13778,nrosenb says changes cant made online,0
13779,whats status flights tuesday dallas,1
13780,hey cancelled flightled flight cant get someone phone rebook hour wait minimum get service,0
13781,ft tusdfw wcx lga tomorrow cancelled flighted hrs far waiting call back need get nyc,0
13782,usairways meals also us company care customers truly disgraceful,0
13783,far best example worst company cowboycerrone,0
13784,usairways cost day vacation hotel stay day dog boarding day airport parking,0
13785,got bags morning thanks,2
13786,joanna wonderful new flight booked friendly helpful agent stressful day thank,2
13787,usairways way spoken dfw mia employees truly disgusting save pain fly anyone else,0
13788,im home amp hr late flight thanks service centre plan involved flight legs across na full days,0
13789,thx losing bag hard care bag w priority itwhy u cont care eps,0
13790,ok worries thanks straight story appreciated,2
13791,thank response book ive tried aa number us airways number time doesnt pick,1
13792,destination waiting hours missing second flight luggage made flight though,0
13793,flights dallas tuesday going cancelled flightled correct,1
13794,luggage forgotmiahe oscar,0
13795,cost day vacation got rude woman tell go another country figure get,0
13796,really help cowboycerrone getting ton bad publicity right willneverflywithyou,0
13797,flight number,1
13798,looks like mistake,1
13799,lost lesliewolfson luggage flight yesterday morning miami newyork lga response luggage hrs ltr,0
13800,wow thats helpful,2
13801,gate get plane,1
13802,take care cowboycerrone please thanks,1
13803,nlrphoto beautiful photos thx would marketing dept interested buying,2
13804,worries youre swamped know dmd back thank u,1
13805,made worries guys good tonight even put espncoachmack flight firstclass,2
13806,answering fast mean hanging every call,0
13807,least automated message gives info merger w usairways another airline know avoid,0
13808,done hope offer something,1
13809,hr wait became hr one yall claimed sent email yeah never happened flydelta,0
13810,hrs wait phone worst customer services b trying know suitcase way angry,0
13811,dont take care cowboycerrone flight screw ups,0
13812,wht n experience waa reservations service tried patient rep disconnects aa u record conv,0
13813,info cancelled flightled flight tomorrow morning dfw cant get calls speak anyone,0
13814,ticks,0
13815,fly news,1
13816,thanks info super large passengers extra seat mr big needed one sitting already customerservice,0
13817,today yrs longer preferred airline,0
13818,thanks two hours go inflight hotel hang dfw travel delays aa team,0
13819,appreciate system busy call automated system hang helpful,0
13820,next time flights cancelled flightled id appreciate indication email text carrier pigeon app didnt even warn check,0
13821,nope rebooked,0
13822,online flight notification,1
13823,platinum flying usair stranded clt answering phones rebook please help,0
13824,aa paulo taking today colleagues wont tell us thing,0
13825,flight tomorrow status please thanks,1
13826,cant change flights enough operators handle calls unacceptable americanairlines,0
13827,lot plate flight dealing cancelled flightlations weather tonite important know respond,2
13828,flight delayed flight sold seat flight strand phx three hours thanks memories,0
13829,paid extra seat amp monitor didnt work aa refund seat conf mdbeei mcmullen,0
13830,nice would helpful flight attendants instead rude nasty ones employ whyareyouyelling,0
13831,yes however seats assign us day never together want sit husband impossible,0
13832,luck,1
13833,group cancelled flights close thousand flights monday,1
13834,almost days still frozen thanks doll,0
13835,line people rebook mia virtual hold rebook line hangs call back,0
13836,found flight tomorrow cancelled flightled amp got queue callback hours agostill nothing get rebooked,0
13837,looking status flight schedule tomorrow morning thank,1
13838,thanks canned response makes look like care customers im sure twitter users fall,0
13839,yes able get push notification via app im logged trip emailtext,0
13840,cowboycerrone ratchet airway,0
13841,check reservation joe watson kelsey jennings hold hours waiting call back eta,0
13842,new spiritairlines worse taking greyhoundbus americanairlines nocustomerservice fail,0
13843,flight tomorrow slc dfw aa cancelled flighted help get,0
13844,odds bag picked someone another country says hasnt located yet,0
13845,better right thing take care cowboycerrone els youre losing business,0
13846,waiting call back two hours jan die tomorrow cancelled flightled options,0
13847,already landed still care thanks help though k ow caused failure,1
13848,one staff desk queuing hr,0
13849,anything,1
13850,even worse time responded tweets took two flights five hours quickest response,0
13851,top online record unavailable well couldnt get anyone phone,0
13852,exboyfriend picks calls cancelled flightedflight nocustomerservice americanairlines fail,0
13853,hey aa suggestion note seat maps seats electronics box blocking legroom aa,0
13854,still selling tickets havent rebooked people arrive destinations time,0
13855,didnt really need anything saw mentions often negative keep good work gratitude,2
13856,americanview sweet home chicago,2
13857,ltaljx dca oma morning staff helped fix problem helpful goodthingscome thanks,2
13858,ti oh shiz im minutes wait first hour barrier unbelievable,0
13859,wow americanair still screw n stuff,0
13860,checked app said flight moved back day explanations answer number,0
13861,employees racist,0
13862,pathetic customer service bag tags barcodes computers response yet located,0
13863,hope takes hours get home take flight cancelled flightled couldnt staff plane,0
13864,souljacoy aa going fix utterly embarrassing customer service wont even answer dang phone,0
13865,yet im next terminal customer service area,0
13866,gets betterother passengers rebooked direct airlines whereisthelove whybeaaff,0
13867,need speak real person flight cancelled flightled explanation ive hold hours,0
13868,let seriously unhappycustomer,0
13869,duanenclark ever think prepared bringing people anyone business sense aa,0
13870,wait hours talk someone changed flight,0
13871,due gate agents missed connecting flight mexico citynot happy customer aa lets correct,0
13872,doesnt twitter,1
13873,point u need tell passengers going jfk waiting get flight mess,0
13874,rude agent wouldnt listen anything would say clearly fit sizer,0
13875,seriously want wait hours flight prepare family funeral,0
13876,gate agents dfw gate b pathetic tonight terrible communication stories changing apathetic,0
13877,worried bag went san dca hours reunion organized breeze,0
13878,yea worries im going home denver fault weather sucks bad,1
13879,ive tryin use voucher book flight last days lines busy plse help methe flight may go,0
13880,yes thanks checking cramped got amp made safely flying back tomorrow pm,2
13881,worst airline ever travel worst theyre equivalent dirt,0
13882,great flight experience sfojfk dare say consistent high quality legacy airline keep guys,2
13883,pretty bad dfw updates two flights behind doors open breeze america airlines workers,0
13884,great thank,2
13885,yes auto rebook confirmed outbound departs return flight fire software programmers,0
13886,im getting calls calls seem drop instantly alternate avenue resched support,0
13887,supposed arrive destination tonight american rebooks wednesday staying,0
13888,usairways food hour flight columbus phoenix starving pissed cant eat go go,0
13889,jal cathay pacific cant online,0
13890,status flight tomorrow,1
13891,missed one gate marshall us rent car amp drive hrs thanks,0
13892,pilot told us would release bags well offer hotel vouchers neither happened,0
13893,understanding able many flights chose one,0
13894,hey im disappointed time traveling ive worst experience times flight delayed,0
13895,minutes,0
13896,trouble getting rebooked,0
13897,understand im feeling cranky called aas bag tracker number heard bag located,0
13898,aa jfk las,0
13899,im willing hold agent arent helpful keep hanging americanairsucks hiremorepoeple,0
13900,trying speak agent whole day cancelled flightled flight,0
13901,need go frm tpa mci tmrw amp connection thru dfw cancelled flightled u connect thru diff city hold hrs,0
13902,hints get stay connected rearrange weather relate flightd cancelled flights hours wnothing,0
13903,gate agent minutes let us plane wtw grounds crew hope youre ready cover delay,0
13904,cant even get someone phone great story media,0
13905,jason youll end missing connection please see dfw agents assistance nope hasnt taken yet still,0
13906,finally made chicago hours late flight get food voucher waitabout perhr never good bye,0
13907,instead putting burden customers right thing get gate agents,0
13908,guys dfw stuck gate half hour pull slide,0
13909,plz kys sitting plane hour want leave,0
13910,weve today courtesy allow passenger oxgen tank sit bad business,0
13911,youve cancelled flightled flight first priority ticket bumped youre losing customers people furious,0
13912,finally got someone phone worries,0
13913,say going help us give number call isnt recording w hour wait time,0
13914,ok pilots looking agents jumped flt dfw crazy,0
13915,youre youre trying book past need arrive youre still selling seats day im trying travel,0
13916,wont get bags us said would go cincinnati even though cant exactly,0
13917,really ashamed entire business class cabin empty almost first class,0
13918,could get us flight minutes funeral starts stranded dallas wo luggage days,0
13919,cancelled flightled flight tomorrow informing today booked one days customer service,0
13920,thanks note flights cancelled flightled aircraftrunways working dfw todaytomorrow,0
13921,knew going leave hours waiting hurry,0
13922,tried headed funeral cincinnati people didnt even tell us could get standby,0
13923,dont even give option hold say lines busy plz try late flightr,0
13924,writing detailed letter experience today never experienced awful cs ever,0
13925,delay nothing personnel combative point saying whats hury plane leaving,0
13926,delta rerouted bags onto aa miacur see made onto flight,0
13927,would nice agents least courteous since delay aas fault,0
13928,logo looks like glasses,1
13929,private msg provide detailsu really need customer svc training staff,0
13930,let flt know im coming gate crew yet arrive let us flt dfw,0
13931,guys really improve service experience site personnel one worst experiences,0
13932,expedia killing hours get human help,0
13933,ticket agent servicing least people line waiting hour half phones hang people,0
13934,yeah rebooked tomorrow morning extremely disappointed miss wedding,0
13935,americanview new paint scheme looks great usairways,2
13936,thanks call cancelled flightled flight flight booking problems tues good weather caused leave early,0
13937,plane jfkgtsfo sitting hours waiting push crew acceptable,0
13938,waiting pick coming hours,0
13939,hey flight dfw stuck gate gate agent plane full people missing connections,0
13940,weve driving across dfw mins thats half fucking way texarkana shouldhavedriven,0
13941,tell flights xna dfw cancelled flightled tomorrow morning already,0
13942,thank update,2
13943,pathetic service,0
13944,dallasfort worth flight number,1
13945,oh get better apparently making us wait gate psych need deice coming gate,0
13946,could get gate crew help us flt would great,1
13947,situation jfk evening going get better worse cancelled flight flight like yesterday h delayed,0
13948,ya u werent sitting plane,0
13949,know cant control weather control treat customersshafted,0
13950,tried talk someone almost hrs cancelled flightled flight wont pick phone pathetic amp sad,0
13951,yes hes next flight,1
13952,several hrs late flight characters wont cheers though,0
13953,wifes flight cancelled flightled told call one answers book flight help us please,0
13954,way happy find acceptable could speak human maybe would happen,0
13955,hi flight dfw cancelled flightled tonight called left number call back hrs please help,0
13956,hi name email aadvantage website wont let reset password troubleshoot together thanks,1
13957,still looking speak,1
13958,aa landed pm miami waiting gate someone team help us,0
13959,bags baggage claim c c flt see plane take min,0
13960,one call centre know busy right really need speak agent computer,0
13961,guys fail need use voucher ticket cant online yourphonesystemsucks,0
13962,shoutout ground crews working cold thanks yall amp social media team customer service,2
13963,fortunately flight waiting area impressed w handled stressful situation,2
13964,weve hold hrs cancelled flighted flt phldfw need assistance,0
13965,thanks marie reflight booking problems friends im cali bound thanks sweet angel blessed,2
13966,flights buffalo well flight cancelled flightled,0
13967,cancelled flightled flight buffalo weather lied us said airlines cancelled flightled,0
13968,know could use flight canada time figured late flight check bags,1
13969,dropping ball catering plane switch gate attendant hours late flight really nice,0
13970,adolfo garcia,1
13971,friend needs help flt shes twiiter dm info,1
13972,flight vcp jfk delayed cancelled flighted,0
13973,hats admiral lounge attendant yyz terminal gave banana toddler none avail elsewhere,2
13974,well drop luggage hours flight ridiculous,0
13975,thanks bummer poor planning part assume card passbook wont work either,1
13976,timely bags missed flight people need undies next morning,0
13977,tried wont book us another airline wish flown stuck fl til weds,2
13978,true americanview national mall,1
13979,seriously hate americanair since cant accommodate due inclemental weather disruptions lol funny,0
13980,got ta worse delta w time departures rushed back terminal c flight havent strtd boarding,0
13981,know getting pummeled tonight dfwairport one lucky slcairport one austinairport,1
13982,gold status,1
13983,car gng dfw pulled hr ago icy roads onhold aa since hr cant reach arpt aa wat,0
13984,told pm bags would house pm well theyre continue lied,0
13985,wont answer reservation line nice service may stuck,0
13986,agents voice activated system thats working right email cancelled flightlation lots problems,0
13987,flt tomorrow moved need moved tuesday roads wont better flight thanks,0
13988,im tmrw cun dfw final destn ord seeing freezing rain dfw morning change connection,1
13989,valid circle pacific itineraries booked either always makes us dest invalid last leg,0
13990,trying add tsa pre check number reservation online dont see option nosecuritylines,0
13991,poorest trained employees desks havent even started discuss lostluggage yet,0
