,text,sentiment
20869,good bmovie starship troopers cool citizen,2
20870,lol ive bk year going u havent come yet,2
20872,wondering friends went,1
20873,trade weather gloomy today la,0
20874,trying upload custom background working,0
20875,quiet day work dayjust dinner whats doin,1
20876,put neighborhood little one like runners got st place okay time happy,1
20877,gaaaaaaasp didnt know final one sad ive reading books years,0
20878,way airport headed nyc,1
20879,jus skinned knee wat hurts lyke hell tho always tha little ones hurt tha,0
20880,hell beeeeaaaaatooooo,1
20881,dang need bed bay area monday tuesday night anyone able help,0
20882,tip today eagles specials broncos put house,2
20883,miss nostalgia everyone please kick tushar,0
20884,sad clint hurdle got released liked,1
20885,coffee hand laminate floor lay footy watch play living dream,1
20886,yay think found,1
20887,today horrible sillyness caused whole lot stress head ache ended ruining beautiful sunny day,0
20888,dinner party great happy full clients like end day,2
20889,two words hot pockets delcious food ever created,2
20890,k thank ver much appreciate compliment level best know cant let mother,2
20891,welcome love cute stuff,2
20892,really good distraction ill check right,2
20893,awww thank u feels good,2
20894,urge go shoppinghmmm ive got moneyhow,0
20895,phone broken im lazy go verizon store get new one oh well guess phone awhile aha,0
20896,checking twitter trying find people knowunfortunately one know uses website,0
20897,oktwitter near exciting thought would,0
20898,doesnt want exams next week,0
20899,wonder put bet cubs winning world series due bttf ii id love actually happens geek,2
20900,come online need someone talk,1
20901,im blue news love tonights dc,2
20902,sad wish could stay longer last time ill see tonight better wear make,0
20903,alternatively could spend afternoon reading pride prejudice zombies,1
20904,brothers bloom wont opening weekend el paso ill buy brick enjoy watch brothers bloom,2
20905,made animated holiday card thingy shh dont tell mom yet surprise,1
20906,home well hate workin,0
20907,says good evening,2
20908,parrrttyplaying twister getting tipsywell everyone else lol,1
20909,oh yeaah well still bffs aha marie,2
20910,aw yeah must say good haha,1
20911,well enough mushy family talk bed stubbornly go,0
20912,ok seems need remember account im posting last tweet fc tweet,1
20913,freeagentapp free trial ran today subscribe abby accidentally canceled card still waiting new one,0
20914,comingwont til around cant stay though,1
20915,omg great day today went art thingy noe really want zune hd bed part raining come mister sun,2
20916,cant upload picture everythings big,0
20917,even saw news feeds archie website cant believe hed choose veronica im disappointed,0
20919,flip flop brokewalking downtown seattle,0
20920,zwarte maillot,1
20921,music teacher either expired forgot lesson leaving outside waiting ride pick hour,0
20922,stupid folkestone cinema showing star trek times,0
20923,im dream awhile thanks everything tweeple many blessings much joy peace love happiness u hope ur dreams come tru,2
20924,bored couldnt go akon,0
20925,saw note faq languages thing would change mind need help anything else,1
20926,nope,1
20927,put original art comics album really nice except shows much liked cut corners finish,2
20928,wow pancake mix,1
20929,yes cant wait hope vip passes help since people already campin hahah,2
20930,woot,1
20931,idea,1
20932,keep crown shut mouth shell know nonjudgmental means,0
20933,agree redesigned q site looks great computer phone,2
20934,apple wana take bite,1
20935,suckswish could get cheaper youre montreal theres cool shop carries,1
20936,sher good quite people didnt even get see due court rushing see fam,2
20937,bad never made last ten years,0
20938,news kid cant find parent,0
20939,honestly last night amazing everything perfect,2
20940,losing makeup bags tragicluckily keep diff places got ta replace bare escentuals tearrrrrrrr,0
20942,would appear note selfchange perfume nowhmm get tarot cards,1
20943,oops cys place near trouble,0
20944,wish summer,1
20945,wow way discouraged idk anymore fml,0
20946,funny sayam filling speak cheers,2
20947,latest obession,2
20948,yvonne thanks ffrecommend lovely profile photo agree wu sleep lol,2
20949,eating titos home made ice cream yum,2
20950,really wan na see jonas brothers novemeber need find someone come,1
20951,squashed foot,1
20952,kks fun eating lol remember shaun loves haha,2
20953,love fact bank holiday monday stay bed,2
20954,another gorgeous day pauwill home time weeks though depressing thought,1
20955,tell everybody said happy mothers day love ya fan love miley rock,2
20956,isnt internet working,0
20957,saw urs chance else would name think ill b missing nite thank god youtube,2
20958,oh according laineygossip taylena bc fame gosh poor two heartbreaks row,0
20959,fashion show done one slipnow cooking glass wine two,1
20960,haha youre funny mikee youre probably mike ill ever like sad thoughts,1
20961,dont fake fascination like cause longer pretend like,1
20962,soooo scary careful one kirstie,0
20964,feel like poop hate sick,0
20965,ok gnyt haha early,2
20966,lunch bittercreek hopnoxious sweetgrass ipa tho still right world,2
20967,trying tweetdeck seen twittering programme thought give try,1
20968,jamies free views dead,0
20969,thats horrible purposely write bunny mean cruel mention plain tacky,0
20970,sad brother bad day,0
20971,keepsitreal haha awe well right could home horrible lol,1
20972,online one download week,1
20974,redskins release jon jansen guy put ton sweat bruises team missed,2
20975,dam keeps rainin,0
20976,mia june finals,1
20977,ahhh music ears,1
20978,light depression payed extra bill last years taxes must find country tax lower,0
20979,waiting line get gas degrees today,1
20980,stunning business cards ashamed mine,0
20981,good hear got bit tan today unheard pasty white time mostly freckle,1
20982,anyone got remedies neck pain havent able turn head properly without bad twinge days,0
20983,like jeans,1
20984,paypal hates refuses let verify account,0
20985,fun bacontaco night,2
20986,first night sleeping new home,1
20987,unable booze friday indeed entire weekend actually hurts,0
20988,coming myspaceee yr work though dnt bother,2
20989,win kelly clarkson tickets sorry cecilia really wish could give much deserve,0
20990,congratulations penjiiii calling soulja boy mcbaby lol,2
20991,wtf lmao got hit head bloody balls,0
20992,moving nothing accessible camera broken kitchen stuff boxes internet makes hard cook blog get brooklyn,0
20993,simmons everyone mistakes make lessons learn dont let negativity get,2
20994,blinded,0
20995,want cry thought nba season almost next year miami,0
20996,radioactive never gets old never th time listened cd repeat today still love,2
20997,drives nuts,0
20998,incase forget happy mothers day moms mommy best one world,2
20999,tonights snl dissapoint lol,0
21000,morning forgot daily booth yesterday shocking want sit garden today read huge bees nest,0
21001,finally leavin tha studiomade really really good music pleased wit tha turnout,2
21002,heading u utah hospital great day everyone,2
21003,tried oprahs free unfried kfc loved went back another try topped boba wolverinechilled popedaveben,2
21004,hey back robluketic live,1
21005,worst headache ever history worst headaches today man hate,0
21006,really weird night last night misses friends,0
21007,enter giveaway couldnt use know could,1
21008,u mean vip time coz kbs thingy haha,1
21009,finally found new flat,1
21010,well peer trained peer taught peer learning,1
21011,favourite song tonight cheer tokyo police club,2
21012,gossip girl pizza way thank lil babe,2
21013,lost star trek ring starfleet academy class ring w golden gate bridge got high school graduation present,1
21014,back home great time,2
21015,checkin new twitter,1
21016,oh day stress thinking future making sad,0
21017,eggs today shame looking forward egg bacon sandwich,0
21018,got back toris watching shark boy lava girl,1
21019,ok think snapshot befoooore vid recording seesmic ladies dont look like freaks sayin,0
21020,wanted say ur musicboth scene aesthetic n danger radio hopefully get see u guys day,2
21021,miss fizzy duck loves hive mind,2
21022,hang drink hot coco,1
21023,dnt even like wearing skinny jean cuz yall nias,0
21024,laptop spasy phone cat music mother making breakfast lovage,1
21025,good luck finals everyone,2
21026,youtube really awesome quality actually,2
21027,haha im gon na follow dreams wellur dream haha im still reading th time p,1
21028,leaving work,1
21029,oh grease vh almost though,1
21030,nothing stayed home,1
21031,first day work im excited lay place everything well job,0
21032,midnight im outta happy mothers day fellow mommies nonmommies may everyone special day,2
21033,helooo wos work pretty hope alright certain individual didnt ruin,2
21034,ugh work sucks could sher right,0
21035,eminem freaking awsome im going back seams like something big inside nois alien,2
21036,hahahaha yay lakers would please like dip,2
21037,shite night tomorow get hang little brother neice sufficient enough change mood,2
21038,hehe found ya,2
21039,totally overstressed going work want college work go away dont wan na fail,0
21040,dude read wrong haha well good good thanks agree,2
21041,hopes whoever stole purse money gets coming,2
21042,spent allowance cybernet expo sf send dm rates tho mayb cash flo bttr,2
21043,urgh feeling like today bad headache tired blood sugars high,0
21044,ruby skye last night well superb set steve last hour loaded thrillseekers material old new,2
21045,depends fun,1
21046,green computing,1
21047,getting one field vehicles cleaned looks like action hero governor wants give another furlough day nice,2
21048,home tired phone bed good night tweeters happy mothers day,1
21049,aches chills joined party couldnt cold go away get worse,0
21050,dude sucks would tow space,0
21051,boduch awww get friends facebook people add,1
21052,rosie vet routine shots bordatella,1
21053,sandy dont know sent emails using account random stuff didnt even understand changed passwords,0
21054,wish could go back bed,2
21055,im pleb take freezer put oven,1
21056,laptop pooped new harddrive needed using dhs old pc maybe offline bsod happened many times safe mode,0
21057,morning sun back like,1
21058,good morning gon na clean house bit maybe clean nothing rest day,1
21059,office til around today good day yesterdayi bsc,2
21060,online thats sad thing,0
21061,bah dhcp server must keep falling face,1
21062,loves finding new followers,2
21063,chung oh get well soon alexa take rest,2
21064,awesome congrats completing cant believe cycled distance cottage though day,2
21065,thanks everyone unfortunately nothing done sales speak doesnt convince diamond nothing,1
21067,ipod taken last breath im truly devastated lost public transportation companion,0
21068,sitting car cat keeps meowing feel bad,0
21069,haiiii sankq im fineee ima js get checkup cos rib hurts lol idk shall fine thanks,1
21070,yeah george says something words otherwise jiberish junk love joyhappy ahh see nice,2
21071,way get maggie moos peanut butter galaxy home thank god week done meetings day,2
21072,sunday sunshine track,1
21073,ms wees wedding,1
21074,looking like magic,1
21075,finally home watching saturday night live dreaming amanda boo,1
21076,horrific fight school glad everyone ok friday,1
21077,sign yet,1
21078,cold ive lost wallet,0
21079,clever girl,2
21080,finaly back home,1
21081,kbal sorry feeling way,0
21082,reel big fish cover ednas goldfish,1
21083,joelted definately tomorrow,2
21084,ive realised wont able talk crazy cats sunday sad,1
21086,movies boyfriend,1
21087,theatre seeing star trek second time becuase cool,2
21088,rather omg nearly monday,1
21089,pooh kind party got going,1
21090,honored tweet ya,2
21091,drawing picture bubba,1
21092,chillin bbq gettin drink,2
21093,go sleeeeeeepz,1
21094,nooooo get haha ill gone later,1
21095,oh dear god going buy mac protools think darling edit suite soon filled prince persia movie,1
21096,took class minutes ago awsome bad graduate next year,1
21097,ps bgt fab sad thought greg awesome sad hes gone child always win situation sadly,1
21098,put spoon,1
21099,really dont like weather,0
21100,know make us watch awards sunday loli want shower water,0
21101,thanks coming support us rock,2
21102,im talking twitter,1
21103,still confuse,1
21104,yay face back,2
21105,tweeting running,1
21106,effort time put relationships people learn enough trust anyone,0
21107,want kinds designer suggestions darl mens womens anything formalstreetalternate whatever,1
21108,honestly figure twitter thing,0
21109,spending day chatting steve computer going work,1
21111,missed hello kitty enough time oh well,0
21112,going watch dvd hubbyeagle eye twit u morrow cia,1
21113,laundry loud music relaxing,2
21114,lmaoi thinking hate least people im followingbut havent unfollowed em yet im loon,0
21115,currently working collab alynn carter called lost inside im excited,2
21116,surfing twitter,1
21117,life come nothing making choices ill regret later,0
21118,monday mornings couldnt exist werent hot tea,1
21119,awww works ok apple laptop might little difference,2
21120,soon new job starts im happy,2
21121,im entering contest,1
21122,making jealous want one long u guys married,0
21123,im crossing fingers hoping copy sims workslast copy totally bit hard,1
21124,heading sam adams brewery cant sample get,0
21125,signed broadband today could take weeks,1
21126,wish able talk,2
21127,amazing alice made thank everything face character,2
21128,started new job today aaand stoked may long billy awesome,2
21129,twittascope rocking socks go away already,1
21130,yaaw one want call,1
21131,late nightfinally home,1
21132,back graduation two doctors family,2
21133,ooohhh understand never get sick im moms side guess dad likes likeslol,2
21134,lol yes totally agree blog well,2
21135,understand fear feel way many things really need motivation overcome mine guilt,0
21136,really tired sunday morning,0
21137,expecting sun come today guess thats happening,0
21138,im problem,0
21139,kicking back holidays school whiles,1
21140,library friggin bored,0
21141,brings sooo much joy show great song,2
21142,grrrr back mean headache bright sideits one side,0
21143,reid lol dissing wereoctopus however redeems rescuing werespider,1
21144,done ew,0
21145,everything fault moxyeverything x,0
21146,good show,2
21147,today longest day ever going sleep beach bound tomorrow good night twitter,1
21148,soooo cold ugly,1
21149,wanted dippin dots,1
21150,many jobs aspire supervisor one talk much stress little pay,0
21151,whats name adelaidemarie old r u u live world lol jk canadatoronto,1
21152,aw zach wasnt feeling well hope gets better babysitting canceled,1
21153,never get hubby due next week hope gone,1
21154,math class shoot boring,0
21155,megan like kisses nights wasnt eviction badly edited,0
21156,test tomorrow dont study go bad,0
21157,unfortunately noy life suck year,0
21158,softball,1
21159,back lunch pouring rain ugh ohh well least gets death cab cutie mood,2
21160,sad dont know life everything done since age towards healthcare nursing,0
21161,exchange story gone yaaaay sweet charity,1
21162,thanks kashi thinking day mad disservice taking ur classes,2
21163,resting ahhhhh feel good,2
21164,oh man great nap still alittle tired pizza dinner,1
21165,morning people woke,2
21166,know say great minds,1
21167,sounds delicious,2
21168,haha yeahh im still following u tho,1
21169,woken bacon egg sandwich bed man good housemates,2
21170,sad day love years ago miss much,1
21171,jumped train visit rescue mom totally forgot sweatshirt forgot bring make first time ever forgetting,0
21172,cant see results whyareyoustillhere,1
21173,way work,1
21174,hmm admit good episode man bag rather fetching,2
21175,check video bylaurenluke make launch available,1
21176,shriyas,1
21177,sorry friend paying mortgage,0
21178,headache also dealing lice outbreak lovely hair affected,0
21179,confidential tried use spinelli turn gh didnt really work,0
21180,trying look iowa state fair art entry information hope get piece year maybe win something get noticed,2
21181,hey nawwwww pity show lol great lasted though aye robluketic live,1
21182,j alexanders im sorry nintendo im collared shirt chances youre staying home tonight,1
21183,london eye awesome feel bit sick madame tussauds next,1
21184,walking puppies downtown also mystery missing cat solved hid basement nearly two days,0
21185,face makes people laugh cause youre ugly youre halfway,0
21186,richards sorry bearer bad news,0
21187,want read twilight day work stupid cher function,1
21188,two dozen roses sent overnight delivered morning found recipient town sad,0
21189,tell mommy said n love mucho mucho,2
21190,sounds goood,2
21191,chillin listening tunes,2
21192,think starts david archuleta might throw glitter aha,1
21193,im school right,1
21194,put right scrambled egg breakfast fartingloud,1
21195,sitting science freezing four days,1
21196,home added grices list,1
21197,look followers tweeps list fully populated,1
21198,well hello twitters,2
21199,never sleep last night feeling horrible today time call work thinks,0
21200,evil credit card companies god starting build credit get stupid ding,0
21201,morning every giveaway mod kid emma pattern giftcert hipfabric go check,1
21202,gon na lie degrees thanks leavin sweater molly brrrrr,2
21203,goin casa milans club house,1
21204,feeling bad little sister put lot money saab took full coverage last week totalled yesterday,0
21205,lol know ya mean watching everyone else act fool much better remembering acting fool,2
21206,kate know heaps awesome working weekend,2
21207,days summer holiday left going way slow school get,0
21209,oh hes hilarious im commenting fact hes much,2
21210,im mobile wont let cant stop thinking x,0
21211,hope good flight,2
21212,parents withdrew permission last moment going along tomorrows sac trip idp camps pakistan idprelief,1
21213,almost pacing waiting ups truck package ichiban kan probably est,1
21214,eeehhh right eyes twitching gon na go watch boystown happy birthday,2
21215,break rules dont take tension,1
21216,kind jim kind brother,2
21217,wants sunbathin,1
21218,cant find woody buzz toys ive got bullseye teddy toy story toys,1
21219,tired may go bed trouble miss american evening friends x,0
21220,reds win great end great day,2
21221,watching biggest loser hallmark never fails make cry nyeh,0
21222,hes retiring tonight show im bummed awesome ha congrats dear,1
21223,gourmet pizza bleh pizza supposed greasy filthy cant eat pizza thats prepared chef,0
21224,bought italian horseshoe charm dragon seems strong,2
21226,back home puppyy,1
21227,isnt right need make sorry,0
21228,heading bed think ill read bit propped fluffy pillows,1
21229,newnew yea saw oil show u put got ta likes,1
21230,hypnotyst hmmmm beware,0
21231,yeahim bored xd pic photo still guitartoday mum steam miss nameless,0
21232,said online noif online cant bloody win lol,1
21233,pretty hope win,2
21234,cool dude yeah hoping rate still lol yeah sure ill mar par birthday dinner,1
21235,thanx,1
21236,ive heard basment jaxxs new song raindropsthats fantastic makes dancing cant wait fuji rock festival,2
21237,least get watch lost way,1
21238,soo tired still kinda angry missed concert,0
21239,definitely first time ive felt alive years super happy,2
21240,heckitty forget one,1
21241,waiting el listening little mjb fine perfect song start week,2
21242,saying goodbye parents airport great around,2
21243,sometimes fact health lack better word sucks really scares,0
21244,later today since planning today,1
21245,says impossible plurk work system administrators closed access firew,0
21246,enjoying weekend sis,2
21247,last free friday,0
21248,dont bank cash tom thumb ive four bank accountsand theyve gone negative,0
21249,bringing kitty vet tomorrow think shes got tapeworm,1
21250,yeah like purple maybe thats p,2
21251,im science boring,0
21252,sat pjs drinking tea watching politics show lovely,2
21253,happy frickin birthday try bitter sharing day lovely wife mothers,2
21254,finally got bike wanted,2
21255,really miss sebastian,0
21256,disappointed gon na sleep,0
21257,still cant believe gig posters little civic taken,0
21258,good morning world hope everyone ok,2
21259,movie pretty interesting actually gon na finish watching probably seeing star trek tomorrow zq lol,2
21260,nai nai baby haha didnt know twitter oh well,1
21261,freakin frustrated cant coach realize times hard aint nobody got money buy cookie dough new uniforms,0
21262,watching snl gahhhhh forte soooooo funty,2
21263,thank hope great day,2
21264,reminds weather month ago horrible hope well hugs,1
21265,heading work n freezing,0
21266,pats philly love mmm cheesesteak miss boyfriend love vacation,1
21267,thunder scaring hell megeezi hate thunder better loose electricity fb,0
21268,angel awww hope feel better lovethis weather crazy,1
21269,creating business us france looks quiet easy,2
21270,sorry wasnt invitingall single women think,0
21271,well scared saying may rustling trees happy sunday sir,1
21272,yeah bit headache ick,0
21273,storm seems coming way,1
21274,family comes probably wont weekend,1
21275,ward,1
21276,doodle whats wrong,0
21277,good question nepal pm declaring resign actually resigning two different things,2
21278,happy birthday little sister mine also good night priscilla,2
21279,mexico hey hey problem,2
21280,watching nhl playoff game tomorrow night anyone interested know none,0
21281,sometimes forget boys feelings,0
21282,happy happy joy joy good enough,2
21283,aww bless shes one faves,2
21284,dayum tweets r coming fast likely missing lot plz dm k oh stewart real,0
21286,understood precoffee tweet im good,2
21287,think im gon na start writing proper blog anyone recommend good blog host thingys,2
21288,ouchhhhhh burnt frkn tongue,0
21289,good morning work morning gutted lol nevermind,1
21290,using temporary mouse since trackball breaking feel rsi crawling wrist already,0
21291,lol thanksthere scary wear though,1
21292,hella wanted sausage mcmuffin gt breakfast,1
21293,wishing could see nerd headline fest depaul tonight,1
21294,yeha broke page damit im trying fix hope dont bank communityfirstandtrust,0
21296,great song even cant understand lol,2
21297,watching hoping haley,2
21298,daughtry fyi canada see vh preview video,1
21299,im seeing saturday,1
21300,craig tried follow one ff recommendations blocked following request user,0
21301,money money money,1
21302,happy star wars day everyone may force padawan jedi,2
21303,nice pics kept seem carry cam around along,2
21304,making video hitrecord hope comes well itll first record,2
21305,rooting betty,1
21306,stealth shopping got wife bday present mall together didnt notice buy hide car back missed,1
21307,news yet,1
21308,listening demi lovato finished new song,1
21309,feeling need advil,0
21310,one thing internet taught get enough people listen get colbert report usa,1
21311,lonely need company,0
21312,got new phone program everything since old one memory card like one,1
21313,zzzz im taking mom breakfast tomorrow shall quite treat,2
21314,hulu desktop looks nice region,2
21315,separate desks computers sides room short dividersbut thinking need extend ceiling,1
21316,omj loved itit good laugh frankie great job guys agnes,2
21317,really hate mobile twitterits hard tweet sidekick,0
21318,whole foods barton springs yogurt spot oasis perfect day austin,2
21319,akh woke missed much sayed hassans speech,0
21320,gov hi gov,1
21321,hong oh yeah came back weekend cosplay photo marathons,1
21322,nothing exciting tonightgot new toys play though happy mothers day ladies,2
21323,got home school lol weeks left yay summer school,1
21324,hahaha havent think ill reserve next weekend paperwork maybe tonight,1
21325,nice work buying coda dude great app unfortunately bought full usd jealous,1
21326,home got nice plugs chipotle,1
21327,hi everybody im lunch break work enjoying nice cup coffee,2
21328,yo im computer,1
21329,dropped baby st day toddler room shes officially toddler growing way fast,1
21330,april showers bring may flowers yea,1
21331,im watchign garden windowfar hot,0
21332,know shame think theyve got good chance hope coz different arent great,1
21333,surprises ready,1
21334,time pack work much time twitter thank follow fridays back later,2
21335,got smashed face th grader thowing football twice bleed,1
21336,every element dom children single parent,1
21337,miss u need tae catch n,0
21338,speedbumps suck u got ta piss,0
21339,convinced always wanted signals give think lost another friend,0
21340,want see terminator everyones already seen,1
21341,thanks sigjeans,2
21342,preorder collection launched everything visit us,1
21343,least posada good ab,2
21344,ah sameway yet votes need vote,1
21345,ill come shop like hour need get pedicure dont time today probably next week tho,1
21346,watching twins handle mariners whoohoo tony,1
21347,moving blocks street goodbye hardwood floors,2
21348,sawn three times,1
21349,writersblock im sure toasties wasnt far behind,1
21350,aww bradie loves perth love ad top page lol,2
21351,lmaaaooooo horrible poor thing,0
21352,need go bike ride,1
21353,nothing good five dollar sale,0
21354,love wanted share followers feeling inspirational ive long day,2
21355,cant wait prom prom party friday,2
21356,hmmmchinese delivery altho order cant talk,0
21357,jumpstart wotd jape qq comppetitive overcompetitive competitive write responses,1
21358,feel bad especially na ngayon pa siya nagrerehab siya wrong timing still maybe coming,0
21359,wow early best conversation,2
21360,revisionwhat funstill thursday basically nothing,0
21361,meditate feel vast vast know itwhat think,1
21362,feels home back church,2
21363,apples ads aside id rather recommendations real people real experience iphone apps seek,2
21364,makeup cute dress im ready go,2
21365,road trip ftw playing trains today good,2
21366,bed gon force sandman com wot since dont look like theres gon partyin nyt,1
21368,got six feet series dvd,1
21369,ooo thanks danger radio link loves ithow test go,2
21370,oh mann das ist super lustig du armer macs age months battery charging garantiefall,1
21371,morning michelle hows oatmeal,1
21372,home marco island missing girls alreadyback work,0
21373,youre unhappy return occupying city cry,0
21375,im good ta bit tired cos ive wking wkend good hows,1
21376,bud light massachusetts boston lager guess wont catch next flight njoy,2
21377,oh man feel sick might contracted cold maybe kids slobber thursday,0
21378,im exactly day man buried followfriday,0
21379,earlyish night tonight im overtime work tomorrow boo working saturday,0
21380,nothing like p kickoff bank holiday dig haircut luke next stopselfridges,1
21381,remembered still summer project never ends,0
21382,good time sadly means im probably gon na rain,1
21383,repinging b pathetic mom best friend hell know talk mom bout everything everythinggg,2
21384,yeaaa,1
21385,sorry everybody apparently twitter isnt sending updates,0
21386,dood theyve locked vimeo wh video,1
21387,happy mommys dad mommy watching football yay eagles winninggggg better keep sigh,2
21388,needs find something wear graduation lol cant find anything,1
21389,fair,0
21390,get good download speed one else using connection,2
21391,loool sheridan ive got swine flu im still coming skl tomorrow way hehe,1
21392,looking job,1
21393,tired dinner good churros good,1
21394,aaaa need work today cant ever get weekends makes want cry,0
21395,thrilled prom went well,2
21396,thanks went really well im tired though hope spoiled muminlaw,1
21397,slow day home one kids sick little picture cheered,1
21398,morning closed eurjpy place stop executed asleep,1
21399,diy im dying mg clothes black againsave money,2
21400,lol true,2
21401,mandarich well welcome back dark side,2
21402,getting one lil gems ears repierced work today definitely dreading,0
21403,aahhh nyc placements started come looks like upgrades wait yet another two weeks placements dreadfully,1
21404,days till half term,1
21405,home thats exactly meant home dtown also computer uh brokt,0
21406,excited youre touring fotc idea ill seeing tomorrow,2
21407,good afternoon,2
21408,guys need get weeks since ive went cache hunt geocaching,1
21409,epsilon greater zero misses mommy,0
21410,kind miss first main male tauren shaman named icewater stuck maybe ill fetch one day,0
21411,thanks janis,2
21412,love fly live chats dont like sick,2
21413,unfair hustlaball us citizens working personal appearances expectations prowler,0
21414,vivianns minee yummm,2
21415,pretty bummed rain last nite oh well still fun goldfish highly overrated,1
21416,found one coworkers st paul actually know talk got laid blows,0
21417,morning sun shining birds singing time cuppa garden reading tweets,1
21418,weekend standby duty,1
21419,yeah imagine nice much longer shift,0
21420,holy cow archie andrews finally marries veronica lodgethis thought eventually happen th grade awwwbad bad,0
21421,hope come,2
21422,wan na go home,1
21423,addicted sociable,1
21424,happy mothers day minutes everyone,2
21425,thanks good morning,2
21426,calling debby ryan,1
21427,knight online come back,1
21428,relate frustrationi ruined wp blog many times updatesthey warn timesback,0
21429,iq high comes knowledge swim roundnround bowl,1
21430,one,1
21431,wow love headache medicine house,0
21432,hope mom okay,2
21433,hermits like stay,1
21434,hi hope ray ok please give love hope returns soon hope bad,2
21435,morning folks light tweeting today hurrah crowd cos ive busy friday inside sunshine,2
21436,watching nightmare christmas ask care neither halloween christmas time soon,1
21437,got email telling could got monday flight sfo cheaper biz class booked tomorrow,0
21438,everblue actually posted say nd th nevermind,2
21439,yep good feeling didnt last back sleeping,2
21440,much lmbo litterally stop b lose twitter buddies,1
21441,one greatest days ever spent whole day besties celebrated installs friends love oh much,2
21442,according tweetstats tweet hours monday sunday saturday filled tweetage,1
21443,lisa one online yeah,1
21444,orgasmic sandwich,2
21445,eating cheeto puffs,1
21446,happy mothers day mom mommies moms qood one ladies,2
21447,jealoussee get dallas concert tix herits sold,0
21448,oh im obviously back stupid sleep schedule luckily church isnt tomorrow,1
21449,trying save money ipod touch,1
21450,aw tear feel special da family haha thanks girls love yal,2
21451,ermm like full black upper half completley grey,1
21452,remember show dont remember hiccups,1
21453,whyyyy hellloooo thx checkin r things,1
21454,editing pictures,1
21455,soooo great loved good live haha poured us though makes much better,2
21456,anybody good tips budget lodging tokyo,1
21457,archie haha ok glad everythings good happy always woohoo,2
21458,everyone constantly retweeted would make,1
21460,aha well im ashington going back old school sept become northumberland c e academy,1
21461,yesterday awesome sunny day best friends good food tons fun could ask,2
21462,got final table butwent third dont think ill getting free seat,0
21463,im tryin boring today cant seem come thing say,0
21464,oh ew thats bad using certain lip gloss long time tried wear literally making lips burn,0
21465,aw wheres little asian girl runs round pooping pants public miss laughing,0
21466,want sit back relax little difficult,1
21467,misses driving already,0
21468,sleepgood night tweeties oc tomorrow hope pray rachyl gets better soon,2
21469,watched australia last night got say bloody fantastic film added bonus hugh jackman definitely got see movie,2
21470,thimk working muscles love much,2
21471,omg toooo funny,2
21472,thanks good friends coming hanging ears know,2
21473,house dog really sweet,2
21474,greg cried l could got still love greg bgt,2
21475,haha poor aby still gets sore,0
21476,finally finished marketing project took hoursnow hanging relaxing,2
21477,well hovered button lol sleep well tiff welcome,2
21478,new design portfolio finally web still needs tweaking details ok,1
21479,oficially back work systems running smoothly,2
21480,thank u thank u thank u everything weekend u guys amazing ill see u alpine thx chattin w us,2
21481,way early sunday watching old episodes greys,1
21482,thank take compliment may,2
21483,youre still welcome doors wide enough zimmer frame,1
21484,ah im sorry played game psp friend tonight returned ago,0
21485,thanks amigo,2
21486,ugh dunno im best moods know allergies meh,0
21487,wow got killed first wave horde gears fail,1
21488,qw,0
21489,ones gone husband whos going alone might leave box office random name anyone,1
21490,laura elle sen fou elle dont like french fans,0
21491,wow months since ive twitter supposed go see maat pa james sleepin,2
21493,goonies projected garage door friends amazing,2
21494,im chopped liver,1
21495,able watch online hope yeah belinda jensen really good,2
21496,paramore makes want punch babies lol,1
21497,feeling lonely need good friend,0
21498,ok shortened urls fine please give context cool everyone urlautoexpand,1
21499,yes actually jam twitter traffic yesterday happen dont worry,2
21500,toaster oven fault im going look like idiot front father,0
21501,ok cristal gon na tweet talk latejust follow sweetietweethug ya,2
21502,mikeywayday count,1
21503,btw concert freaking awesome,2
21504,lol dork hmm book pretty good maybe check thats gb sucks isnt much better,0
21505,love already got plan going queen mary,2
21506,wrong thanx awesome,2
21507,happy mothers day mothers love mom goodnight everyonee,2
21508,eat home made indian food boak x,0
21509,seattle totally got golden girls gr show,2
21510,im start second one theres two yeah,1
21511,decided study finger throat making gaging noises hate mfs,0
21512,lazy rain gymtanning possibe work small social gathering around tha corner,1
21513,cant make nyc im huh,0
21514,isone suck bad,0
21515,welcome back im stuck jury duty today,1
21516,rught brb ipod randomly go cos internet breaks,1
21517,morning newthope well,2
21518,upset see carys donna go today miss hugely already yes ok like hours haaawaaaah,0
21519,relaxing busy week tedious saturday,2
21520,cant wait home let sun shine warm frozen bones please,1
21521,kelly pj days best days,2
21522,thought going another def jam fighting game turned crappy karaoke game miss fighting,0
21523,morning school ickkk,1
21524,keep character limitation soon writing like shakespeare garrulous fourthgrade scribe,1
21525,werent shelby twp,1
21526,man french open week havent opportunity catch single match,0
21527,guys got someone saran wrap tuesdays video shall awesome,2
21528,thinks pipers molars cutting thru nice lil nap girlnow another friday night home w lil ones,1
21529,funny,0
21530,oh man sux price u pay org chart responsible stuff,0
21531,apparently im meant take dance lessons,1
21532,brad fastings favorite person hang,2
21534,riot go girl,0
21535,aww im sad didnt get go going away party stupid work,0
21536,want burrito still minutes work,1
21537,volvicchallenge tesco dropped bottles today props bank holiday,1
21538,leave fraser alone,1
21539,meeting karen boys drinks dock wan na drink though like andrea said haha,0
21540,gloomy la sun nice,1
21541,wonder running son,1
21542,twitter kinda confusing fun,1
